id,ip,is_tor,user_agent,fingerprint,canvas_hash,audio_hash,page_visited,referrer,scroll_depth,time_on_page,form_interaction,honeypot_triggered,screen_resolution,timezone,headers,timestamp,created_at
1,97.178.48.27,false,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",0000005vx3j0,null,null,null,null,null,null,null,null,null,null,"{""accept"":""*/*,image/webp"",""accept-encoding"":""br"",""accept-language"":""en-US,en;q=0.9"",""cdn-loop"":""netlify"",""content-length"":""209"",""content-type"":""text/plain;charset=UTF-8"",""cookie"":""_ga=GA1.1.363765335.1767295213; _ga_PKQBVKKHB8=GS2.1.s1767752070$o57$g0$t1767752101$j29$l0$h0; _ga_P1XVL7VTFK=GS2.1.s1767752070$o57$g0$t1767752101$j29$l0$h0"",""host"":""safesapcrtx.org"",""netlify-agent-category"":""browser"",""netlify-invocation-source"":""client"",""origin"":""https://safesapcrtx.org"",""priority"":""u=4, i"",""referer"":""https://safesapcrtx.org/"",""sec-ch-ua"":""\""Google Chrome\"";v=\""143\"", \""Chromium\"";v=\""143\"", \""Not A(Brand\"";v=\""24\"""",""sec-ch-ua-mobile"":""?0"",""sec-ch-ua-platform"":""\""Windows\"""",""sec-fetch-dest"":""empty"",""sec-fetch-mode"":""no-cors"",""sec-fetch-site"":""same-origin"",""traceparent"":""00-019b963ce61eaefeb2a1cd668713a12d-90a9edffd663b70d-01"",""user-agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36"",""x-country"":""US"",""x-forwarded-for"":""97.178.48.27"",""x-forwarded-proto"":""https"",""x-language"":""en-US"",""x-nf-account-id"":""6956498561dc4c5785eacab4"",""x-nf-account-tier"":""account_type_pro"",""x-nf-client-connection-ip"":""97.178.48.27"",""x-nf-deploy-context"":""production"",""x-nf-deploy-id"":""695dbeef948bf43268449882"",""x-nf-deploy-published"":""1"",""x-nf-geo"":""eyJjaXR5IjoiSG91c3RvbiIsImNvdW50cnkiOnsiY29kZSI6IlVTIiwibmFtZSI6IlVuaXRlZCBTdGF0ZXMifSwicG9zdGFsX2NvZGUiOiI3NzA1NSIsInN1YmRpdmlzaW9uIjp7ImNvZGUiOiJUWCIsIm5hbWUiOiJUZXhhcyJ9LCJ0aW1lem9uZSI6IkFtZXJpY2EvQ2hpY2FnbyIsImxhdGl0dWRlIjoyOS43OTU5LCJsb25naXR1ZGUiOi05NS40OTczfQ=="",""x-nf-request-id"":""01KEB3SSGYNVZB58EDCT3H789D"",""x-nf-request-start"":""1767752132126104689, 1767752132128220717"",""x-nf-site-id"":""a33b29ae-d720-4b8b-b2f4-fb6e965bb234"",""x-nf-trace-span-id"":""de8393e8f587d4ef""}",2026-01-07 02:15:32.171+00,2026-01-07 02:15:32.873923+00
2,72.152.84.181,false,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",000000vr4ltq,null,null,null,null,null,null,null,null,null,null,"{""accept"":""*/*,image/webp"",""accept-encoding"":""br"",""accept-language"":""en-US,en;q=0.9"",""cdn-loop"":""netlify"",""content-length"":""213"",""content-type"":""text/plain;charset=UTF-8"",""cookie"":""_ga_PKQBVKKHB8=GS2.1.s1767752144$o1$g0$t1767752144$j60$l0$h0; _ga=GA1.1.1235151365.1767752145; _ga_P1XVL7VTFK=GS2.1.s1767752144$o1$g0$t1767752144$j60$l0$h0"",""host"":""safesapcrtx.org"",""netlify-agent-category"":""browser"",""netlify-invocation-source"":""client"",""origin"":""https://safesapcrtx.org"",""priority"":""u=4, i"",""referer"":""https://safesapcrtx.org/"",""sec-ch-ua"":""\""Not;A Brand\"";v=\""99\"", \""Google Chrome\"";v=\""142\"", \""Chromium\"";v=\""142\"""",""sec-ch-ua-arch"":""x64"",""sec-ch-ua-bitness"":""64"",""sec-ch-ua-full-version"":""\""142.0.7444.163\"""",""sec-ch-ua-full-version-list"":""\""Chrome\"";v=\""142.0.7444.163\"""",""sec-ch-ua-mobile"":""?0"",""sec-ch-ua-model"":""Surface Pro"",""sec-ch-ua-platform"":""Windows"",""sec-ch-ua-platform-version"":""15.0.0"",""sec-fetch-dest"":""empty"",""sec-fetch-mode"":""no-cors"",""sec-fetch-site"":""same-origin"",""traceparent"":""00-019b963d1ad6c25b97c0cb5f51bd112f-742f8857e066944b-01"",""user-agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36"",""x-country"":""US"",""x-forwarded-for"":""72.152.84.181"",""x-forwarded-proto"":""https"",""x-language"":""en-US"",""x-nf-account-id"":""6956498561dc4c5785eacab4"",""x-nf-account-tier"":""account_type_pro"",""x-nf-client-connection-ip"":""72.152.84.181"",""x-nf-deploy-context"":""production"",""x-nf-deploy-id"":""695dbeef948bf43268449882"",""x-nf-deploy-published"":""1"",""x-nf-geo"":""eyJjaXR5IjoiRGVzIE1vaW5lcyIsImNvdW50cnkiOnsiY29kZSI6IlVTIiwibmFtZSI6IlVuaXRlZCBTdGF0ZXMifSwicG9zdGFsX2NvZGUiOiI1MDMwNyIsInN1YmRpdmlzaW9uIjp7ImNvZGUiOiJJQSIsIm5hbWUiOiJJb3dhIn0sInRpbWV6b25lIjoiQW1lcmljYS9DaGljYWdvIiwibGF0aXR1ZGUiOjQxLjYwMTUsImxvbmdpdHVkZSI6LTkzLjYxMjd9"",""x-nf-request-id"":""01KEB3T6PPR9DSFG6BBX8VT49F"",""x-nf-request-start"":""1767752145622094112, 1767752145622978570"",""x-nf-site-id"":""a33b29ae-d720-4b8b-b2f4-fb6e965bb234"",""x-nf-trace-span-id"":""8592ee0871e80263""}",2026-01-07 02:15:45.67+00,2026-01-07 02:15:45.906095+00
3,72.152.84.181,false,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",0000003ky7fn,null,null,null,null,null,null,null,null,null,null,"{""accept"":""*/*,image/webp"",""accept-encoding"":""br"",""accept-language"":""en-US,en;q=0.9"",""cdn-loop"":""netlify"",""content-length"":""213"",""content-type"":""text/plain;charset=UTF-8"",""cookie"":""_ga=GA1.1.1235151365.1767752145; _ga_PKQBVKKHB8=GS2.1.s1767752144$o1$g0$t1767752145$j59$l0$h0; _ga_P1XVL7VTFK=GS2.1.s1767752144$o1$g0$t1767752146$j58$l0$h0"",""host"":""safesapcrtx.org"",""netlify-agent-category"":""browser"",""netlify-invocation-source"":""client"",""origin"":""https://safesapcrtx.org"",""priority"":""u=4, i"",""referer"":""https://safesapcrtx.org/"",""sec-ch-ua"":""\""Not;A Brand\"";v=\""99\"", \""Google Chrome\"";v=\""142\"", \""Chromium\"";v=\""142\"""",""sec-ch-ua-arch"":""x64"",""sec-ch-ua-bitness"":""64"",""sec-ch-ua-full-version"":""\""142.0.7444.163\"""",""sec-ch-ua-full-version-list"":""\""Chrome\"";v=\""142.0.7444.163\"""",""sec-ch-ua-mobile"":""?0"",""sec-ch-ua-model"":""Surface Pro"",""sec-ch-ua-platform"":""Windows"",""sec-ch-ua-platform-version"":""15.0.0"",""sec-fetch-dest"":""empty"",""sec-fetch-mode"":""no-cors"",""sec-fetch-site"":""same-origin"",""traceparent"":""00-019b963d20c906a0cf4ab250837585aa-76aa05ec7103737a-01"",""user-agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36"",""x-country"":""US"",""x-forwarded-for"":""72.152.84.181"",""x-forwarded-proto"":""https"",""x-language"":""en-US"",""x-nf-account-id"":""6956498561dc4c5785eacab4"",""x-nf-account-tier"":""account_type_pro"",""x-nf-client-connection-ip"":""72.152.84.181"",""x-nf-deploy-context"":""production"",""x-nf-deploy-id"":""695dbeef948bf43268449882"",""x-nf-deploy-published"":""1"",""x-nf-geo"":""eyJjaXR5IjoiRGVzIE1vaW5lcyIsImNvdW50cnkiOnsiY29kZSI6IlVTIiwibmFtZSI6IlVuaXRlZCBTdGF0ZXMifSwicG9zdGFsX2NvZGUiOiI1MDMwNyIsInN1YmRpdmlzaW9uIjp7ImNvZGUiOiJJQSIsIm5hbWUiOiJJb3dhIn0sInRpbWV6b25lIjoiQW1lcmljYS9DaGljYWdvIiwibGF0aXR1ZGUiOjQxLjYwMTUsImxvbmdpdHVkZSI6LTkzLjYxMjd9"",""x-nf-request-id"":""01KEB3T8690TGCYJNJA21QB1DA"",""x-nf-request-start"":""1767752147145272497, 1767752147147296533"",""x-nf-site-id"":""a33b29ae-d720-4b8b-b2f4-fb6e965bb234"",""x-nf-trace-span-id"":""f9845a2b9929f56a""}",2026-01-07 02:15:47.2+00,2026-01-07 02:15:47.253196+00
4,72.152.84.181,false,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",00000095miyw,null,null,null,null,null,null,null,null,null,null,"{""accept"":""*/*,image/webp"",""accept-encoding"":""br"",""accept-language"":""en-US,en;q=0.9"",""cdn-loop"":""netlify"",""content-length"":""213"",""content-type"":""text/plain;charset=UTF-8"",""cookie"":""_ga=GA1.1.1235151365.1767752145; _ga_PKQBVKKHB8=GS2.1.s1767752144$o1$g0$t1767752145$j59$l0$h0; _ga_P1XVL7VTFK=GS2.1.s1767752144$o1$g0$t1767752146$j58$l0$h0"",""host"":""safesapcrtx.org"",""netlify-agent-category"":""browser"",""netlify-invocation-source"":""client"",""origin"":""https://safesapcrtx.org"",""priority"":""u=4, i"",""referer"":""https://safesapcrtx.org/"",""sec-ch-ua"":""\""Not;A Brand\"";v=\""99\"", \""Google Chrome\"";v=\""142\"", \""Chromium\"";v=\""142\"""",""sec-ch-ua-arch"":""x64"",""sec-ch-ua-bitness"":""64"",""sec-ch-ua-full-version"":""\""142.0.7444.163\"""",""sec-ch-ua-full-version-list"":""\""Chrome\"";v=\""142.0.7444.163\"""",""sec-ch-ua-mobile"":""?0"",""sec-ch-ua-model"":""Surface Pro"",""sec-ch-ua-platform"":""Windows"",""sec-ch-ua-platform-version"":""15.0.0"",""sec-fetch-dest"":""empty"",""sec-fetch-mode"":""no-cors"",""sec-fetch-site"":""same-origin"",""traceparent"":""00-019b963d27d127dbadc10ce4bcf339cb-195e81b167691a89-01"",""user-agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36"",""x-country"":""US"",""x-forwarded-for"":""72.152.84.181"",""x-forwarded-proto"":""https"",""x-language"":""en-US"",""x-nf-account-id"":""6956498561dc4c5785eacab4"",""x-nf-account-tier"":""account_type_pro"",""x-nf-client-connection-ip"":""72.152.84.181"",""x-nf-deploy-context"":""production"",""x-nf-deploy-id"":""695dbeef948bf43268449882"",""x-nf-deploy-published"":""1"",""x-nf-geo"":""eyJjaXR5IjoiRGVzIE1vaW5lcyIsImNvdW50cnkiOnsiY29kZSI6IlVTIiwibmFtZSI6IlVuaXRlZCBTdGF0ZXMifSwicG9zdGFsX2NvZGUiOiI1MDMwNyIsInN1YmRpdmlzaW9uIjp7ImNvZGUiOiJJQSIsIm5hbWUiOiJJb3dhIn0sInRpbWV6b25lIjoiQW1lcmljYS9DaGljYWdvIiwibGF0aXR1ZGUiOjQxLjYwMTUsImxvbmdpdHVkZSI6LTkzLjYxMjd9"",""x-nf-request-id"":""01KEB3T9YH4ZDTVG8CWJYF6EEB"",""x-nf-request-start"":""1767752148945131736, 1767752148945691894"",""x-nf-site-id"":""a33b29ae-d720-4b8b-b2f4-fb6e965bb234"",""x-nf-trace-span-id"":""162e1e20592654fd""}",2026-01-07 02:15:48.994+00,2026-01-07 02:15:49.045257+00
5,72.152.84.181,false,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36",0000006h50pw,null,null,null,null,null,null,null,null,null,null,"{""accept"":""*/*,image/webp"",""accept-encoding"":""br"",""accept-language"":""en-US,en;q=0.9"",""cdn-loop"":""netlify"",""content-length"":""213"",""content-type"":""text/plain;charset=UTF-8"",""cookie"":""_ga=GA1.1.1235151365.1767752145; _ga_PKQBVKKHB8=GS2.1.s1767752144$o1$g0$t1767752145$j59$l0$h0; _ga_P1XVL7VTFK=GS2.1.s1767752144$o1$g0$t1767752146$j58$l0$h0"",""host"":""safesapcrtx.org"",""netlify-agent-category"":""browser"",""netlify-invocation-source"":""client"",""origin"":""https://safesapcrtx.org"",""priority"":""u=4, i"",""referer"":""https://safesapcrtx.org/"",""sec-ch-ua"":""\""Not;A Brand\"";v=\""99\"", \""Google Chrome\"";v=\""142\"", \""Chromium\"";v=\""142\"""",""sec-ch-ua-arch"":""x64"",""sec-ch-ua-bitness"":""64"",""sec-ch-ua-full-version"":""\""142.0.7444.163\"""",""sec-ch-ua-full-version-list"":""\""Chrome\"";v=\""142.0.7444.163\"""",""sec-ch-ua-mobile"":""?0"",""sec-ch-ua-model"":""Surface Pro"",""sec-ch-ua-platform"":""Windows"",""sec-ch-ua-platform-version"":""15.0.0"",""sec-fetch-dest"":""empty"",""sec-fetch-mode"":""no-cors"",""sec-fetch-site"":""same-origin"",""traceparent"":""00-019b963d2ee7dddafe08c06e895c1431-37a63dc5f3cb47ec-01"",""user-agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.7444.163 Safari/537.36"",""x-country"":""US"",""x-forwarded-for"":""72.152.84.181"",""x-forwarded-proto"":""https"",""x-language"":""en-US"",""x-nf-account-id"":""6956498561dc4c5785eacab4"",""x-nf-account-tier"":""account_type_pro"",""x-nf-client-connection-ip"":""72.152.84.181"",""x-nf-deploy-context"":""production"",""x-nf-deploy-id"":""695dbeef948bf43268449882"",""x-nf-deploy-published"":""1"",""x-nf-geo"":""eyJjaXR5IjoiRGVzIE1vaW5lcyIsImNvdW50cnkiOnsiY29kZSI6IlVTIiwibmFtZSI6IlVuaXRlZCBTdGF0ZXMifSwicG9zdGFsX2NvZGUiOiI1MDMwNyIsInN1YmRpdmlzaW9uIjp7ImNvZGUiOiJJQSIsIm5hbWUiOiJJb3dhIn0sInRpbWV6b25lIjoiQW1lcmljYS9DaGljYWdvIiwibGF0aXR1ZGUiOjQxLjYwMTUsImxvbmdpdHVkZSI6LTkzLjYxMjd9"",""x-nf-request-id"":""01KEB3TBQ7VQDFW260DT4NR51H"",""x-nf-request-start"":""1767752150759144402, 1767752150767890680"",""x-nf-site-id"":""a33b29ae-d720-4b8b-b2f4-fb6e965bb234"",""x-nf-trace-span-id"":""9cc0f31261331902""}",2026-01-07 02:15:51.018+00,2026-01-07 02:15:51.068879+00
